,date_local,arithmetic_mean_gaseous,first_max_value_gaseous,first_max_hour_gaseous,aqi_gaseous,arithmetic_mean_particle,first_max_value_particle,first_max_hour_particle,aqi_particle,AQI,date_year
2734,2004-10-26,0.043609,0.05,10.0,42.0,,,,,42.0,2004
2735,2004-10-27,0.042,0.048,23.0,43.0,4.9,4.9,0.0,20.0,43.0,2004
2736,2004-10-28,0.042792,0.048,7.0,42.0,,,,,42.0,2004
2737,2004-10-29,0.041,0.043,10.0,38.0,,,,,38.0,2004
2738,2004-10-30,0.044,0.047,15.0,42.0,10.0,10.0,0.0,10.0,42.0,2004
2739,2004-10-31,0.044125,0.049,15.0,42.0,,,,,42.0,2004
2740,2004-11-02,,,,,1.0,1.0,0.0,4.0,4.0,2004
2741,2004-11-05,,,,,18.0,18.0,0.0,17.0,17.0,2004
2742,2004-11-08,,,,,2.2,2.2,0.0,9.0,9.0,2004
2743,2004-11-11,,,,,15.0,15.0,0.0,14.0,14.0,2004
2744,2004-11-14,,,,,2.2,2.2,0.0,9.0,9.0,2004
2745,2004-11-17,,,,,12.0,12.0,0.0,12.0,12.0,2004
2746,2004-11-20,,,,,3.7,3.7,0.0,15.0,15.0,2004
2747,2004-11-23,,,,,8.0,8.0,0.0,11.0,11.0,2004
2748,2004-11-26,,,,,7.5,7.5,0.0,31.0,31.0,2004
2749,2004-11-29,,,,,7.0,7.0,0.0,7.0,7.0,2004
2750,2004-12-02,,,,,2.9,2.9,0.0,12.0,12.0,2004
2751,2004-12-05,,,,,1.9,1.9,0.0,8.0,8.0,2004
2752,2004-12-08,,,,,1.7,1.7,0.0,7.0,7.0,2004
2753,2004-12-09,,,,,7.0,7.0,0.0,6.0,6.0,2004
2754,2004-12-11,,,,,9.0,9.0,0.0,8.0,8.0,2004
2755,2004-12-14,,,,,2.4,2.4,0.0,10.0,10.0,2004
2756,2004-12-17,,,,,7.0,7.0,0.0,6.0,6.0,2004
2757,2004-12-20,,,,,2.0,2.0,0.0,8.0,8.0,2004
2758,2004-12-23,,,,,7.0,7.0,0.0,6.0,6.0,2004
2759,2004-12-26,,,,,1.4,1.4,0.0,6.0,6.0,2004
2760,2004-12-29,,,,,0.9,0.9,0.0,4.0,4.0,2004
2761,2005-01-01,,,,,1.1,1.1,0.0,5.0,5.0,2005
2762,2005-01-04,,,,,0.3,0.3,0.0,1.0,1.0,2005
2763,2005-01-07,,,,,1.5,1.5,0.0,6.0,6.0,2005
2764,2005-01-10,,,,,1.2,1.2,0.0,5.0,5.0,2005
2765,2005-01-13,,,,,1.2,1.2,0.0,5.0,5.0,2005
2766,2005-01-16,,,,,1.5,1.5,0.0,6.0,6.0,2005
2767,2005-01-19,,,,,1.2,1.2,0.0,5.0,5.0,2005
2768,2005-01-22,,,,,6.0,6.0,0.0,18.0,18.0,2005
2769,2005-01-25,,,,,2.6,2.6,0.0,11.0,11.0,2005
2770,2005-01-28,,,,,2.5,2.5,0.0,10.0,10.0,2005
2771,2005-01-31,,,,,2.1,2.1,0.0,9.0,9.0,2005
2772,2005-02-03,,,,,12.0,12.0,0.0,11.0,11.0,2005
2773,2005-02-06,,,,,3.0,3.0,0.0,13.0,13.0,2005
2774,2005-02-09,,,,,1.1,1.1,0.0,5.0,5.0,2005
2775,2005-02-12,,,,,0.3,0.3,0.0,1.0,1.0,2005
2776,2005-02-15,,,,,1.9,1.9,0.0,8.0,8.0,2005
2777,2005-02-18,,,,,1.3,1.3,0.0,5.0,5.0,2005
2778,2005-02-21,,,,,4.0,4.0,0.0,7.0,7.0,2005
2779,2005-02-24,,,,,0.9,0.9,0.0,4.0,4.0,2005
2780,2005-02-27,,,,,1.4,1.4,0.0,6.0,6.0,2005
2781,2005-03-02,,,,,3.4,3.4,0.0,14.0,14.0,2005
2782,2005-03-05,,,,,0.8,0.8,0.0,3.0,3.0,2005
2783,2005-03-08,,,,,3.2,3.2,0.0,13.0,13.0,2005
2784,2005-03-11,,,,,13.0,13.0,0.0,12.0,12.0,2005
2785,2005-03-14,,,,,2.5,2.5,0.0,10.0,10.0,2005
2786,2005-03-17,,,,,10.0,10.0,0.0,13.0,13.0,2005
2787,2005-03-20,,,,,2.5,2.5,0.0,10.0,10.0,2005
2788,2005-03-23,,,,,2.1,2.1,0.0,9.0,9.0,2005
2789,2005-03-26,,,,,0.9,0.9,0.0,4.0,4.0,2005
2790,2005-03-29,,,,,4.0,4.0,0.0,15.0,15.0,2005
2791,2005-04-01,,,,,1.4,1.4,0.0,6.0,6.0,2005
2792,2005-04-04,,,,,27.0,27.0,0.0,25.0,25.0,2005
2793,2005-04-05,0.059909,0.061,15.0,67.0,,,,,67.0,2005
2794,2005-04-06,0.065118,0.068,20.0,87.0,,,,,87.0,2005
2795,2005-04-07,0.067529,0.078,15.0,105.0,4.6,4.6,0.0,19.0,105.0,2005
2796,2005-04-08,0.059,0.066,16.0,71.0,,,,,71.0,2005
2797,2005-04-09,0.054917,0.066,9.0,54.0,,,,,54.0,2005
2798,2005-04-10,0.046941,0.05,9.0,44.0,5.0,5.0,0.0,6.0,44.0,2005
2799,2005-04-11,0.056471,0.06,14.0,61.0,,,,,61.0,2005
2800,2005-04-12,0.057235,0.059,23.0,64.0,,,,,64.0,2005
2801,2005-04-13,0.067647,0.076,20.0,105.0,4.5,4.5,0.0,19.0,105.0,2005
2802,2005-04-14,0.0715,0.075,21.0,108.0,,,,,108.0,2005
2803,2005-04-15,0.074118,0.078,20.0,119.0,,,,,119.0,2005
2804,2005-04-16,0.072792,0.077,22.0,119.0,25.0,25.0,0.0,37.0,119.0,2005
2805,2005-04-17,0.069542,0.078,7.0,119.0,,,,,119.0,2005
2806,2005-04-18,0.058125,0.064,19.0,67.0,,,,,67.0,2005
2807,2005-04-19,0.069,0.073,19.0,105.0,7.3,7.3,0.0,30.0,105.0,2005
2808,2005-04-20,0.064042,0.073,11.0,90.0,,,,,90.0,2005
2809,2005-04-21,0.065,0.069,15.0,87.0,,,,,87.0,2005
2810,2005-04-22,0.065833,0.068,8.0,87.0,20.0,20.0,0.0,20.0,87.0,2005
2811,2005-04-23,0.04875,0.064,21.0,51.0,,,,,51.0,2005
2812,2005-04-24,0.047706,0.055,11.0,49.0,,,,,49.0,2005
2813,2005-04-25,0.051647,0.055,22.0,51.0,2.6,2.6,0.0,11.0,51.0,2005
2814,2005-04-26,0.056706,0.059,22.0,64.0,,,,,64.0,2005
2815,2005-04-27,0.057792,0.064,19.0,74.0,,,,,74.0,2005
2816,2005-04-28,0.046542,0.063,20.0,50.0,12.0,12.0,0.0,17.0,50.0,2005
2817,2005-04-29,0.056,0.059,22.0,61.0,,,,,61.0,2005
2818,2005-04-30,0.059059,0.062,23.0,74.0,,,,,74.0,2005
2819,2005-05-01,0.062882,0.066,21.0,87.0,3.1,3.1,0.0,13.0,87.0,2005
2820,2005-05-02,0.063833,0.068,7.0,87.0,,,,,87.0,2005
2821,2005-05-03,0.062353,0.066,16.0,80.0,,,,,80.0,2005
2822,2005-05-04,0.068176,0.075,17.0,105.0,14.0,14.0,0.0,17.0,105.0,2005
2823,2005-05-05,0.057333,0.063,12.0,64.0,,,,,64.0,2005
2824,2005-05-06,0.053294,0.057,21.0,54.0,,,,,54.0,2005
2825,2005-05-07,0.055,0.059,23.0,64.0,3.1,3.1,0.0,13.0,64.0,2005
2826,2005-05-08,0.057765,0.061,21.0,67.0,,,,,67.0,2005
2827,2005-05-09,0.051958,0.062,7.0,67.0,,,,,67.0,2005
2828,2005-05-10,0.061235,0.066,17.0,77.0,5.3,5.3,0.0,22.0,77.0,2005
2829,2005-05-11,0.058292,0.063,16.0,71.0,,,,,71.0,2005
2830,2005-05-12,0.057375,0.061,13.0,67.0,,,,,67.0,2005
2831,2005-05-13,0.055235,0.061,15.0,64.0,1.3,1.3,0.0,5.0,64.0,2005
2832,2005-05-14,0.059588,0.066,23.0,74.0,,,,,74.0,2005
2833,2005-05-15,0.060941,0.068,23.0,93.0,,,,,93.0,2005
2834,2005-05-16,0.064917,0.075,10.0,101.0,29.0,29.0,0.0,27.0,101.0,2005
2835,2005-05-17,0.067824,0.078,17.0,108.0,,,,,108.0,2005
2836,2005-05-18,0.062792,0.066,7.0,80.0,,,,,80.0,2005
2837,2005-05-19,0.062059,0.067,22.0,90.0,,,,,90.0,2005
2838,2005-05-20,0.063667,0.071,20.0,90.0,,,,,90.0,2005
2839,2005-05-21,0.062708,0.069,11.0,84.0,,,,,84.0,2005
2840,2005-05-22,0.062235,0.066,23.0,77.0,12.0,12.0,0.0,11.0,77.0,2005
2841,2005-05-23,0.060917,0.066,8.0,80.0,,,,,80.0,2005
2842,2005-05-24,0.049778,0.053,22.0,49.0,,,,,49.0,2005
2843,2005-05-25,0.053917,0.059,22.0,54.0,6.0,6.0,0.0,25.0,54.0,2005
2844,2005-05-26,0.060294,0.071,21.0,93.0,,,,,93.0,2005
2845,2005-05-27,0.056333,0.07,10.0,84.0,,,,,84.0,2005
2846,2005-05-28,0.050235,0.057,16.0,50.0,53.0,53.0,0.0,49.0,50.0,2005
2847,2005-05-29,0.048176,0.054,17.0,47.0,,,,,47.0,2005
2848,2005-05-30,0.066882,0.072,23.0,100.0,,,,,100.0,2005
2849,2005-05-31,0.068294,0.072,23.0,105.0,4.3,4.3,0.0,18.0,105.0,2005
2850,2005-06-01,0.065917,0.076,7.0,112.0,,,,,112.0,2005
2851,2005-06-02,0.047208,0.052,7.0,45.0,,,,,45.0,2005
2852,2005-06-03,0.0405,0.041,1.0,,16.0,16.0,0.0,18.0,18.0,2005
2853,2005-06-06,,,,,4.8,4.8,0.0,20.0,20.0,2005
2854,2005-06-09,,,,,21.0,21.0,0.0,25.0,25.0,2005
2855,2005-06-12,,,,,4.0,4.0,0.0,17.0,17.0,2005
2856,2005-06-15,,,,,19.0,19.0,0.0,27.0,27.0,2005
2857,2005-06-21,,,,,28.0,28.0,0.0,26.0,26.0,2005
2858,2005-06-24,,,,,15.2,15.2,0.0,58.0,58.0,2005
2859,2005-06-27,,,,,9.0,9.0,0.0,8.0,8.0,2005
2860,2005-07-03,,,,,12.0,12.0,0.0,11.0,11.0,2005
2861,2005-07-09,,,,,15.0,15.0,0.0,25.0,25.0,2005
2862,2005-07-12,,,,,3.1,3.1,0.0,13.0,13.0,2005
2863,2005-07-15,,,,,29.0,29.0,0.0,27.0,27.0,2005
2864,2005-07-18,,,,,11.6,11.6,0.0,48.0,48.0,2005
2865,2005-07-21,,,,,28.0,28.0,0.0,45.0,45.0,2005
2866,2005-07-24,,,,,2.2,2.2,0.0,9.0,9.0,2005
2867,2005-07-27,,,,,12.0,12.0,0.0,12.0,12.0,2005
2868,2005-07-30,,,,,2.9,2.9,0.0,12.0,12.0,2005
2869,2005-08-02,,,,,18.0,18.0,0.0,22.0,22.0,2005
2870,2005-08-05,,,,,3.5,3.5,0.0,15.0,15.0,2005
2871,2005-08-08,,,,,15.0,15.0,0.0,16.0,16.0,2005
2872,2005-08-11,,,,,2.9,2.9,0.0,12.0,12.0,2005
2873,2005-08-14,,,,,10.0,10.0,0.0,12.0,12.0,2005
2874,2005-08-17,,,,,3.0,3.0,0.0,13.0,13.0,2005
2875,2005-08-20,,,,,7.0,7.0,0.0,7.0,7.0,2005
2876,2005-08-23,,,,,3.6,3.6,0.0,15.0,15.0,2005
2877,2005-08-26,,,,,14.0,14.0,0.0,14.0,14.0,2005
2878,2005-08-29,,,,,3.1,3.1,0.0,13.0,13.0,2005
2879,2005-09-01,,,,,31.0,31.0,0.0,29.0,29.0,2005
2880,2005-09-04,,,,,4.2,4.2,0.0,18.0,18.0,2005
2881,2005-09-07,,,,,15.0,15.0,0.0,14.0,14.0,2005
2882,2005-09-10,,,,,4.4,4.4,0.0,18.0,18.0,2005
2883,2005-09-13,,,,,16.0,16.0,0.0,15.0,15.0,2005
2884,2005-09-16,,,,,3.1,3.1,0.0,13.0,13.0,2005
2885,2005-09-19,,,,,16.0,16.0,0.0,15.0,15.0,2005
2886,2005-09-22,,,,,4.3,4.3,0.0,18.0,18.0,2005
2887,2005-09-25,,,,,10.0,10.0,0.0,9.0,9.0,2005
2888,2005-09-28,,,,,7.1,7.1,0.0,30.0,30.0,2005
2889,2005-10-01,,,,,15.0,15.0,0.0,30.0,30.0,2005
2890,2005-10-04,,,,,5.5,5.5,0.0,23.0,23.0,2005
2891,2005-10-07,,,,,22.0,22.0,0.0,20.0,20.0,2005
2892,2005-10-10,,,,,2.3,2.3,0.0,10.0,10.0,2005
2893,2005-10-13,,,,,6.0,6.0,0.0,25.0,25.0,2005
2894,2005-10-16,,,,,3.0,3.0,0.0,13.0,13.0,2005
2895,2005-10-19,,,,,8.0,8.0,0.0,9.0,9.0,2005
2896,2005-10-22,,,,,3.2,3.2,0.0,13.0,13.0,2005
2897,2005-10-25,,,,,19.0,19.0,0.0,18.0,18.0,2005
2898,2005-10-28,,,,,4.2,4.2,0.0,18.0,18.0,2005
2899,2005-10-31,,,,,16.0,16.0,0.0,15.0,15.0,2005
2900,2005-11-03,,,,,5.3,5.3,0.0,22.0,22.0,2005
2901,2005-11-06,,,,,9.0,9.0,0.0,14.0,14.0,2005
2902,2005-11-09,,,,,6.3,6.3,0.0,26.0,26.0,2005
2903,2005-11-12,,,,,5.0,5.0,0.0,13.0,13.0,2005
2904,2005-11-15,,,,,1.0,1.0,0.0,4.0,4.0,2005
2905,2005-11-18,,,,,13.0,13.0,0.0,12.0,12.0,2005
2906,2005-11-21,,,,,2.0,2.0,0.0,8.0,8.0,2005
2907,2005-11-24,,,,,9.0,9.0,0.0,16.0,16.0,2005
2908,2005-11-27,,,,,0.9,0.9,0.0,4.0,4.0,2005
2909,2005-11-30,,,,,21.0,21.0,0.0,19.0,19.0,2005
2910,2005-12-03,,,,,2.9,2.9,0.0,12.0,12.0,2005
2911,2005-12-06,,,,,11.0,11.0,0.0,10.0,10.0,2005
2912,2005-12-09,,,,,3.1,3.1,0.0,13.0,13.0,2005
2913,2005-12-12,,,,,19.0,19.0,0.0,18.0,18.0,2005
2914,2005-12-15,,,,,2.2,2.2,0.0,9.0,9.0,2005
2915,2005-12-18,,,,,15.0,15.0,0.0,14.0,14.0,2005
2916,2005-12-21,,,,,1.6,1.6,0.0,7.0,7.0,2005
2917,2005-12-24,,,,,8.0,8.0,0.0,7.0,7.0,2005
2918,2005-12-27,,,,,2.5,2.5,0.0,10.0,10.0,2005
2919,2005-12-30,,,,,15.0,15.0,0.0,14.0,14.0,2005
2920,2006-01-02,,,,,2.6,2.6,0.0,11.0,11.0,2006
2921,2006-01-05,,,,,14.0,14.0,0.0,13.0,13.0,2006
2922,2006-01-08,,,,,2.4,2.4,0.0,10.0,10.0,2006
2923,2006-01-11,,,,,25.0,25.0,0.0,23.0,23.0,2006
2924,2006-01-14,,,,,3.9,3.9,0.0,16.0,16.0,2006
2925,2006-01-17,,,,,13.0,13.0,0.0,12.0,12.0,2006
2926,2006-01-20,,,,,1.2,1.2,0.0,5.0,5.0,2006
2927,2006-01-23,,,,,10.0,10.0,0.0,9.0,9.0,2006
2928,2006-01-26,,,,,3.3,3.3,0.0,14.0,14.0,2006
2929,2006-01-29,,,,,10.0,10.0,0.0,10.0,10.0,2006
2930,2006-02-01,,,,,3.1,3.1,0.0,13.0,13.0,2006
2931,2006-02-04,,,,,2.4,2.4,0.0,10.0,10.0,2006
2932,2006-02-07,,,,,1.9,1.9,0.0,8.0,8.0,2006
2933,2006-02-10,,,,,13.0,13.0,0.0,19.0,19.0,2006
2934,2006-02-13,,,,,2.9,2.9,0.0,12.0,12.0,2006
2935,2006-02-16,,,,,35.0,35.0,0.0,32.0,32.0,2006
2936,2006-02-19,,,,,1.6,1.6,0.0,7.0,7.0,2006
2937,2006-02-22,,,,,12.0,12.0,0.0,11.0,11.0,2006
2938,2006-02-25,,,,,2.7,2.7,0.0,11.0,11.0,2006
2939,2006-02-28,,,,,40.0,40.0,0.0,37.0,37.0,2006
2940,2006-03-03,,,,,2.7,2.7,0.0,11.0,11.0,2006
2941,2006-03-06,,,,,14.0,14.0,0.0,13.0,13.0,2006
2942,2006-03-09,,,,,2.3,2.3,0.0,10.0,10.0,2006
2943,2006-03-12,,,,,1.3,1.3,0.0,5.0,5.0,2006
2944,2006-03-15,,,,,3.8,3.8,0.0,16.0,16.0,2006
2945,2006-03-18,,,,,10.0,10.0,0.0,11.0,11.0,2006
2946,2006-03-21,,,,,2.1,2.1,0.0,9.0,9.0,2006
2947,2006-03-24,,,,,19.0,19.0,0.0,18.0,18.0,2006
2948,2006-03-27,,,,,3.2,3.2,0.0,13.0,13.0,2006
2949,2006-03-30,,,,,1.8,1.8,0.0,8.0,8.0,2006
2950,2006-04-02,,,,,3.1,3.1,0.0,13.0,13.0,2006
2951,2006-04-05,,,,,11.0,11.0,0.0,10.0,10.0,2006
2952,2006-04-08,,,,,2.1,2.1,0.0,9.0,9.0,2006
2953,2006-04-11,,,,,16.0,16.0,0.0,15.0,15.0,2006
2954,2006-04-14,,,,,9.0,9.0,0.0,38.0,38.0,2006
2955,2006-04-17,,,,,18.0,18.0,0.0,22.0,22.0,2006
2956,2006-04-20,,,,,5.1,5.1,0.0,21.0,21.0,2006
2957,2006-04-23,,,,,20.0,20.0,0.0,33.0,33.0,2006
2958,2006-04-26,,,,,8.2,8.2,0.0,34.0,34.0,2006
2959,2006-04-29,,,,,18.0,18.0,0.0,24.0,24.0,2006
2960,2006-05-02,,,,,4.3,4.3,0.0,18.0,18.0,2006
2961,2006-05-05,,,,,5.9,5.9,0.0,25.0,25.0,2006
2962,2006-05-08,,,,,6.7,6.7,0.0,28.0,28.0,2006
2963,2006-05-11,,,,,7.2,7.2,0.0,30.0,30.0,2006
2964,2006-05-14,,,,,6.2,6.2,0.0,26.0,26.0,2006
2965,2006-05-16,,,,,25.0,25.0,0.0,23.0,23.0,2006
2966,2006-05-17,,,,,4.0,4.0,0.0,17.0,17.0,2006
2967,2006-05-20,,,,,4.3,4.3,0.0,18.0,18.0,2006
2968,2006-05-23,,,,,14.0,14.0,0.0,19.0,19.0,2006
2969,2006-05-26,,,,,3.9,3.9,0.0,16.0,16.0,2006
2970,2006-05-29,,,,,11.0,11.0,0.0,21.0,21.0,2006
2971,2006-06-01,,,,,4.1,4.1,0.0,17.0,17.0,2006
2972,2006-06-04,,,,,20.0,20.0,0.0,30.0,30.0,2006
2973,2006-06-07,,,,,5.3,5.3,0.0,22.0,22.0,2006
2974,2006-06-10,,,,,12.0,12.0,0.0,13.0,13.0,2006
2975,2006-06-13,,,,,4.8,4.8,0.0,20.0,20.0,2006
2976,2006-06-16,,,,,8.0,8.0,0.0,13.0,13.0,2006
2977,2006-06-19,,,,,5.9,5.9,0.0,25.0,25.0,2006
2978,2006-06-22,,,,,5.2,5.2,0.0,22.0,22.0,2006
2979,2006-06-25,,,,,5.7,5.7,0.0,24.0,24.0,2006
2980,2006-06-28,,,,,5.3,5.3,0.0,22.0,22.0,2006
2981,2006-07-01,,,,,5.1,5.1,0.0,21.0,21.0,2006
2982,2006-07-04,,,,,10.0,10.0,0.0,24.0,24.0,2006
2983,2006-07-07,,,,,2.8,2.8,0.0,12.0,12.0,2006
2984,2006-07-10,,,,,12.0,12.0,0.0,15.0,15.0,2006
2985,2006-07-13,,,,,3.6,3.6,0.0,15.0,15.0,2006
2986,2006-07-16,,,,,20.0,20.0,0.0,36.0,36.0,2006
2987,2006-07-19,,,,,3.8,3.8,0.0,16.0,16.0,2006
2988,2006-07-22,,,,,8.2,8.2,0.0,34.0,34.0,2006
2989,2006-07-25,,,,,5.7,5.7,0.0,24.0,24.0,2006
2990,2006-07-28,,,,,5.0,5.0,0.0,21.0,21.0,2006
2991,2006-07-31,,,,,4.3,4.3,0.0,18.0,18.0,2006
2992,2006-08-03,,,,,3.9,3.9,0.0,16.0,16.0,2006
2993,2006-08-06,,,,,2.4,2.4,0.0,10.0,10.0,2006
2994,2006-08-09,,,,,3.4,3.4,0.0,14.0,14.0,2006
2995,2006-08-12,,,,,2.2,2.2,0.0,9.0,9.0,2006
2996,2006-08-15,,,,,31.0,31.0,0.0,29.0,29.0,2006
2997,2006-08-18,,,,,2.6,2.6,0.0,11.0,11.0,2006
2998,2006-08-21,,,,,2.7,2.7,0.0,11.0,11.0,2006
2999,2006-08-24,,,,,2.5,2.5,0.0,10.0,10.0,2006
3000,2006-08-27,,,,,3.5,3.5,0.0,15.0,15.0,2006
3001,2006-08-30,,,,,3.2,3.2,0.0,13.0,13.0,2006
3002,2006-09-02,,,,,2.4,2.4,0.0,10.0,10.0,2006
3003,2006-09-05,,,,,1.2,1.2,0.0,5.0,5.0,2006
3004,2006-09-08,,,,,2.4,2.4,0.0,10.0,10.0,2006
3005,2006-09-11,,,,,2.3,2.3,0.0,10.0,10.0,2006
3006,2006-09-14,,,,,55.0,55.0,0.0,51.0,51.0,2006
3007,2006-09-17,,,,,3.1,3.1,0.0,13.0,13.0,2006
3008,2006-09-20,,,,,48.0,48.0,0.0,44.0,44.0,2006
3009,2006-09-23,,,,,2.2,2.2,0.0,9.0,9.0,2006
3010,2006-09-26,,,,,17.0,17.0,0.0,16.0,16.0,2006
3011,2006-09-29,,,,,6.0,6.0,0.0,25.0,25.0,2006
3012,2006-10-02,,,,,22.0,22.0,0.0,20.0,20.0,2006
3013,2006-10-05,,,,,4.9,4.9,0.0,20.0,20.0,2006
3014,2006-10-08,,,,,12.0,12.0,0.0,11.0,11.0,2006
3015,2006-10-11,,,,,3.2,3.2,0.0,13.0,13.0,2006
3016,2006-10-14,,,,,7.0,7.0,0.0,10.0,10.0,2006
3017,2006-10-17,,,,,3.6,3.6,0.0,15.0,15.0,2006
3018,2006-10-20,,,,,4.1,4.1,0.0,17.0,17.0,2006
3019,2006-10-23,,,,,2.4,2.4,0.0,10.0,10.0,2006
3020,2006-10-26,,,,,5.0,5.0,0.0,7.0,7.0,2006
3021,2006-10-29,,,,,2.3,2.3,0.0,10.0,10.0,2006
3022,2006-11-01,,,,,25.0,25.0,0.0,25.0,25.0,2006
3023,2006-11-04,,,,,3.8,3.8,0.0,16.0,16.0,2006
3024,2006-11-07,,,,,13.0,13.0,0.0,12.0,12.0,2006
3025,2006-11-10,,,,,3.3,3.3,0.0,14.0,14.0,2006
3026,2006-11-13,,,,,17.0,17.0,0.0,16.0,16.0,2006
3027,2006-11-16,,,,,2.7,2.7,0.0,11.0,11.0,2006
3028,2006-11-19,,,,,9.0,9.0,0.0,9.0,9.0,2006
3029,2006-11-22,,,,,5.3,5.3,0.0,22.0,22.0,2006
3030,2006-11-25,,,,,21.0,21.0,0.0,19.0,19.0,2006
3031,2006-11-28,,,,,2.6,2.6,0.0,11.0,11.0,2006
3032,2006-12-01,,,,,15.0,15.0,0.0,14.0,14.0,2006
3033,2006-12-04,,,,,1.6,1.6,0.0,7.0,7.0,2006
3034,2006-12-07,,,,,10.0,10.0,0.0,10.0,10.0,2006
3035,2006-12-10,,,,,2.8,2.8,0.0,12.0,12.0,2006
3036,2006-12-13,,,,,2.1,2.1,0.0,9.0,9.0,2006
3037,2006-12-14,,,,,9.0,9.0,0.0,8.0,8.0,2006
3038,2006-12-16,,,,,3.1,3.1,0.0,13.0,13.0,2006
3039,2006-12-19,,,,,8.0,8.0,0.0,7.0,7.0,2006
3040,2006-12-22,,,,,2.7,2.7,0.0,11.0,11.0,2006
3041,2006-12-25,,,,,3.0,3.0,0.0,4.0,4.0,2006
3042,2006-12-28,,,,,1.6,1.6,0.0,7.0,7.0,2006
3043,2006-12-31,,,,,10.0,10.0,0.0,16.0,16.0,2006
3044,2007-01-03,,,,,2.1,2.1,0.0,9.0,9.0,2007
3045,2007-01-06,,,,,3.0,3.0,0.0,4.0,4.0,2007
3046,2007-01-09,,,,,1.4,1.4,0.0,6.0,6.0,2007
3047,2007-01-12,,,,,20.0,20.0,0.0,19.0,19.0,2007
3048,2007-01-15,,,,,2.3,2.3,0.0,10.0,10.0,2007
3049,2007-01-18,,,,,15.0,15.0,0.0,14.0,14.0,2007
3050,2007-01-21,,,,,2.4,2.4,0.0,10.0,10.0,2007
3051,2007-01-24,,,,,8.0,8.0,0.0,7.0,7.0,2007
3052,2007-01-27,,,,,2.0,2.0,0.0,8.0,8.0,2007
3053,2007-01-30,,,,,9.0,9.0,0.0,9.0,9.0,2007
3054,2007-02-02,,,,,1.8,1.8,0.0,8.0,8.0,2007
3055,2007-02-05,,,,,6.0,6.0,0.0,6.0,6.0,2007
3056,2007-02-08,,,,,2.8,2.8,0.0,12.0,12.0,2007
3057,2007-02-11,,,,,9.0,9.0,0.0,8.0,8.0,2007
3058,2007-02-14,,,,,2.8,2.8,0.0,12.0,12.0,2007
3059,2007-02-17,,,,,5.0,5.0,0.0,5.0,5.0,2007
3060,2007-02-20,,,,,1.2,1.2,0.0,5.0,5.0,2007
3061,2007-02-23,,,,,10.0,10.0,0.0,9.0,9.0,2007
3062,2007-03-01,,,,,4.0,4.0,0.0,5.0,5.0,2007
3063,2007-03-04,,,,,1.2,1.2,0.0,5.0,5.0,2007
3064,2007-03-07,,,,,10.0,10.0,0.0,9.0,9.0,2007
3065,2007-03-10,,,,,3.8,3.8,0.0,16.0,16.0,2007
3066,2007-03-13,,,,,10.0,10.0,0.0,13.0,13.0,2007
3067,2007-03-16,,,,,2.6,2.6,0.0,11.0,11.0,2007
3068,2007-03-19,,,,,16.0,16.0,0.0,15.0,15.0,2007
3069,2007-03-22,,,,,1.3,1.3,0.0,5.0,5.0,2007
3070,2007-03-25,,,,,1.6,1.6,0.0,7.0,7.0,2007
3071,2007-03-28,,,,,5.2,5.2,0.0,22.0,22.0,2007
3072,2007-03-31,,,,,2.0,2.0,0.0,8.0,8.0,2007
3073,2007-04-03,,,,,3.2,3.2,0.0,13.0,13.0,2007
3074,2007-04-06,,,,,18.0,18.0,0.0,17.0,17.0,2007
3075,2007-04-09,,,,,8.4,8.4,0.0,35.0,35.0,2007
3076,2007-04-12,,,,,45.0,45.0,0.0,48.0,48.0,2007
3077,2007-04-15,,,,,4.5,4.5,0.0,19.0,19.0,2007
3078,2007-04-18,,,,,54.0,54.0,0.0,50.0,50.0,2007
3079,2007-04-21,,,,,5.6,5.6,0.0,23.0,23.0,2007
3080,2007-04-24,,,,,31.0,31.0,0.0,29.0,29.0,2007
3081,2007-04-27,,,,,3.9,3.9,0.0,16.0,16.0,2007
3082,2007-04-30,,,,,5.1,5.1,0.0,21.0,21.0,2007
3083,2007-05-03,,,,,7.6,7.6,0.0,32.0,32.0,2007
3084,2007-05-06,,,,,7.0,7.0,0.0,7.0,7.0,2007
3085,2007-05-09,,,,,4.0,4.0,0.0,17.0,17.0,2007
3086,2007-05-12,,,,,18.0,18.0,0.0,20.0,20.0,2007
3087,2007-05-15,,,,,4.9,4.9,0.0,20.0,20.0,2007
3088,2007-05-18,,,,,27.0,27.0,0.0,39.0,39.0,2007
3089,2007-05-21,,,,,9.6,9.6,0.0,40.0,40.0,2007
3090,2007-05-24,,,,,22.0,22.0,0.0,20.0,20.0,2007
3091,2007-05-27,,,,,3.4,3.4,0.0,14.0,14.0,2007
3092,2007-05-30,,,,,13.0,13.0,0.0,17.0,17.0,2007
3093,2007-06-02,,,,,5.9,5.9,0.0,25.0,25.0,2007
3094,2007-06-05,,,,,37.0,37.0,0.0,34.0,34.0,2007
3095,2007-06-08,,,,,9.0,9.0,0.0,38.0,38.0,2007
3096,2007-06-11,,,,,18.0,18.0,0.0,17.0,17.0,2007
3097,2007-06-14,,,,,5.7,5.7,0.0,24.0,24.0,2007
3098,2007-06-17,,,,,21.0,21.0,0.0,19.0,19.0,2007
3099,2007-06-20,,,,,4.9,4.9,0.0,20.0,20.0,2007
3100,2007-06-23,,,,,20.0,20.0,0.0,19.0,19.0,2007
